category,package,version,cve_id,repository,repository_url,fixed_version,fix_commit_url,fix_commit_sha,source
redos,simple-markdown,0.7.2,,Khan/simple-markdown,https://github.com/Khan/simple-markdown,0.7.3,,,fixCommit
redos,slug,0.9.1,CVE-2017-16117,dodo/node-slug,https://github.com/dodo/node-slug,0.9.2,https://github.com/zhuangya/node-slug/commit/e82fccc6b3d850227560db659b17df0e242ae51b,e82fccc6b3d850227560db659b17df0e242ae51b,fixCommit
redos,sshpk,1.13.1,CVE-2018-3737,arekinath/node-sshpk,https://github.com/arekinath/node-sshpk,1.14.1,,,npm
redos,ssri,8.0.0,CVE-2021-27290,npm/ssri,https://github.com/npm/ssri,8.0.1,https://github.com/npm/ssri/commit/76e223317d971f19e4db8191865bdad5edee40d2,76e223317d971f19e4db8191865bdad5edee40d2,fixCommit
redos,string,3.3.3,CVE-2017-16116,jprichardson/string.js,https://github.com/jprichardson/string.js,,,,npm
redos,terminal-kit,2.1.0,,cronvel/terminal-kit,https://github.com/cronvel/terminal-kit,2.1.8,https://github.com/cronvel/terminal-kit/commit/a2e446cc3927b559d0281683feb9b821e83b758c,a2e446cc3927b559d0281683feb9b821e83b758c,fixCommit
redos,three,0.122.0,CVE-2020-28496,mrdoob/three.js,https://github.com/mrdoob/three.js,0.125.0,https://github.com/mrdoob/three.js/pull/21143/commits/4a582355216b620176a291ff319d740e619d583e,4a582355216b620176a291ff319d740e619d583e,fixCommit
redos,timespan,2.3.0,CVE-2017-16115,indexzero/TimeSpan.js,https://github.com/indexzero/TimeSpan.js,,,,npm
redos,tmpl,1.0.0,CVE-2021-3777,nshah/nodejs-tmpl,https://github.com/nshah/nodejs-tmpl,1.0.5,https://github.com/daaku/nodejs-tmpl/commit/4c654e4d1542f329ed561fd95ccd80f30c6872d6,4c654e4d1542f329ed561fd95ccd80f30c6872d6,fixCommit
redos,tough-cookie,2.3.2,CVE-2017-15010,salesforce/tough-cookie,https://github.com/salesforce/tough-cookie,2.3.3,,,npm
redos,trim-off-newlines,1.0.0,CVE-2021-23425,stevemao/trim-off-newlines,https://github.com/stevemao/trim-off-newlines,1.0.3,https://github.com/stevemao/trim-off-newlines/commit/6226c958cbbac284a840010eb1f6617fb99a5645,6226c958cbbac284a840010eb1f6617fb99a5645,fixCommit
redos,trim,0.0.1,CVE-2020-7753,Trott/trim,https://github.com/Trott/trim,0.0.3,,,npm
redos,truncate,2.0.0,,FGRibreau/node-truncate,https://github.com/FGRibreau/node-truncate,2.0.1,https://github.com/FGRibreau/node-truncate/commit/a3cea056427b2dfbbffebf24a95419b09db23b22,a3cea056427b2dfbbffebf24a95419b09db23b22,fixCommit
redos,ua-parser-js,0.7.22,CVE-2021-27292,faisalman/ua-parser-js,https://github.com/faisalman/ua-parser-js,0.7.24,https://github.com/faisalman/ua-parser-js/commit/809439e20e273ce0d25c1d04e111dcf6011eb566,809439e20e273ce0d25c1d04e111dcf6011eb566,fixCommit
redos,underscore.string,3.3.4,,epeli/underscore.string,https://github.com/epeli/underscore.string,3.3.6,,,npm
redos,uri-js,2.1.1,CVE-2017-16021,garycourt/uri-js,https://github.com/garycourt/uri-js,3.0.0,,,npm
redos,url-regex,5.0.0,CVE-2020-7661,kevva/url-regex,https://github.com/kevva/url-regex,,,,npm
redos,urlregex,0.5.0,CVE-2020-7661,nescalante/urlregex,https://github.com/nescalante/urlregex,,,,npm
redos,valid-email,0.0.1,,johnhenry/valid-email,https://github.com/johnhenry/valid-email,1.0.0,https://github.com/johnhenry/valid-email/commit/624ffa60b42bed8c577a679d682dda286b4603e6,624ffa60b42bed8c577a679d682dda286b4603e6,fixCommit
redos,validator,13.5.2,,chriso/validator.js,https://github.com/chriso/validator.js,13.6.0,https://github.com/tux-tn/validator.js/commit/b21879cf45c05ee11b2d79e612b651bf7b2d93b7#diff-f41087599986e29c3c0dc15b62f1bf96d8aba16fe41f3730e315c84c2c4cb311,b21879cf45c05ee11b2d79e612b651bf7b2d93b7,fixCommit
redos,vant,2.12.11,,youzan/vant,https://github.com/youzan/vant,3.0.7,,,npm
redos,ws,7.0.0,CVE-2021-32640,websockets/ws,https://github.com/websockets/ws,7.4.6,https://github.com/websockets/ws/commit/00c425ec77993773d823f018f64a5c44e17023ff,00c425ec77993773d823f018f64a5c44e17023ff,fixCommit
command-injection,aaptjs,1.3.1,CVE-2020-26707,shenzhim/aaptjs,https://github.com/shenzhim/aaptjs,,,,npm
command-injection,adb-driver,0.1.8,CVE-2020-7636,,,,,,
command-injection,alfred-workflow-nodejs,2.0.1,CVE-2018-16462,giangvo/alfred-workflow-nodejs,https://github.com/giangvo/alfred-workflow-nodejs,,,,fixCommit
command-injection,apex-publish-static-files,2.0.0,CVE-2018-16462,vincentmorneau/apex-publish-static-files,https://github.com/vincentmorneau/apex-publish-static-files,2.0.1,https://github.com/vincentmorneau/apex-publish-static-files/commit/2209af8f2b65c24aa55ab757e0e05b958c16f063,2209af8f2b65c24aa55ab757e0e05b958c16f063,fixCommit
command-injection,apiconnect-cli-plugins,6.0.2,CVE-2020-7633,,,,,,
command-injection,arpping,2.0.0,,haf-decent/arpping,https://github.com/haf-decent/arpping,3.0.0,https://github.com/haf-decent/arpping/commit/0db06723f8c3c73a5cc0829c667d45cba25ca44d,0db06723f8c3c73a5cc0829c667d45cba25ca44d,fixCommit
command-injection,async-git,1.13.1,CVE-2020-28490,omrilotan/async-git,https://github.com/omrilotan/async-git,1.13.2,https://github.com/omrilotan/async-git/commit/d1950a5021f4e19d92f347614be0d85ce991510d,d1950a5021f4e19d92f347614be0d85ce991510d,fixCommit
command-injection,bestzip,2.1.6,CVE-2020-7730,nfriedly/node-bestzip,https://github.com/nfriedly/node-bestzip,2.1.7,https://github.com/nfriedly/node-bestzip/commit/45d4a901478c6a8f396c8b959dd6cf8fd3f955b6,45d4a901478c6a8f396c8b959dd6cf8fd3f955b6,fixCommit
command-injection,blamer,0.1.13,CVE-2019-10807,kucherenko/blamer,https://github.com/kucherenko/blamer,1.0.1,https://github.com/kucherenko/blamer/commit/5fada8c9b6986ecd28942b724fa682e77ce1e11c,5fada8c9b6986ecd28942b724fa682e77ce1e11c,fixCommit
command-injection,buns,1.1.6,CVE-2020-7794,,,,,,
command-injection,clamscan,1.2.0,CVE-2020-7613,kylefarris/clamscan,https://github.com/kylefarris/clamscan,1.3.0,https://github.com/kylefarris/clamscan/commit/5f557c970817fe8c578ec3f7ad3bcbcef4cf5538,5f557c970817fe8c578ec3f7ad3bcbcef4cf5538,fixCommit
command-injection,codecov,3.6.4,CVE-2020-15123,codecov/codecov-node,https://github.com/codecov/codecov-node,3.7.1,https://github.com/codecov/codecov-node/commit/c0711c656686e902af2cd92d6aecc8074de4d83d,c0711c656686e902af2cd92d6aecc8074de4d83d,fixCommit
command-injection,command-exists,1.2.2,CVE-2019-10776,mathisonian/command-exists,https://github.com/mathisonian/command-exists,1.2.4,,,fixCommit
command-injection,compass-compile,0.0.1,CVE-2020-7635,quaertym/compass-compile,https://github.com/quaertym/compass-compile,,,,npm
command-injection,connection-tester,0.2.0,CVE-2020-7781,skoranga/node-connection-tester,https://github.com/skoranga/node-connection-tester,0.2.1,,,npm
command-injection,corenlp-js-interface,1.0.3,CVE-2020-28440,,,,,,
command-injection,corenlp-js-prefab,1.0.1,CVE-2020-28439,,,,,,
command-injection,curling,0.2.0,CVE-2019-10789,hgarcia/curling,https://github.com/hgarcia/curling,1.1.0,,,npm
command-injection,curljs,0.1.2,CVE-2020-28425,jcrowe206/curljs,https://github.com/jcrowe206/curljs,,,,npm
command-injection,deferred-exec,0.3.1,CVE-2020-28438,danheberden/deferred-exec,https://github.com/danheberden/deferred-exec,,,,npm
command-injection,diskstats,0.0.2,CVE-2018-16462,PhilipSkinner/diskstats,https://github.com/PhilipSkinner/diskstats,0.1.0,https://github.com/PhilipSkinner/diskstats/commit/a6b2dc82206891bb17c53a7610a59b6dc7b78a50,a6b2dc82206891bb17c53a7610a59b6dc7b78a50,fixCommit
command-injection,diskusage-ng,0.2.6,CVE-2020-7631,iximiuz/node-diskusage-ng,https://github.com/iximiuz/node-diskusage-ng,1.0.0,https://github.com/iximiuz/node-diskusage-ng/commit/48e7e093486b528f0c81ec699573e0e4a431b8d3#diff-38182cfe286a150ebcc88df0ec57ed66,48e7e093486b528f0c81ec699573e0e4a431b8d3,fixCommit
command-injection,dns-sync,0.1.0,CVE-2014-9682,skoranga/node-dns-sync,https://github.com/skoranga/node-dns-sync,0.1.3,https://github.com/skoranga/node-dns-sync/commit/d9abaae384b198db1095735ad9c1c73d7b890a0d,d9abaae384b198db1095735ad9c1c73d7b890a0d,fixCommit
command-injection,effect,1.0.4,CVE-2020-7624,Effect-TS/effect,https://github.com/Effect-TS/effect,,,,npm
command-injection,enpeem,2.2.0,CVE-2019-10801,mikermcneil/enpeem,https://github.com/mikermcneil/enpeem,,,,npm
command-injection,eslint-fixer,0.1.5,CVE-2021-26275,ozum/eslint-fixer,https://github.com/ozum/eslint-fixer,,,,npm
command-injection,extra-asciinema,1.0.0,,nodef/extra-asciinema,https://github.com/nodef/extra-asciinema,1.0.23,https://github.com/nodef/extra-asciinema/commit/fd1a8a38d6c72e1eb573b2ab03d5e86de8047480,fd1a8a38d6c72e1eb573b2ab03d5e86de8047480,fixCommit
command-injection,ffmpeg-sdk,0.0.5,CVE-2020-28435,shajanjp/ffmpeg-sdk,https://github.com/shajanjp/ffmpeg-sdk,,,,npm
command-injection,ffmpegdotjs,0.0.4,CVE-2021-23376,TRomesh/ffmpegdotjs,https://github.com/TRomesh/ffmpegdotjs,,,,npm
command-injection,find-process,1.4.4,CVE-2019-10788,yibn2008/find-process,https://github.com/yibn2008/find-process,,,,fixCommit
command-injection,freespace,1.0.4,,ptelad/freespace,https://github.com/ptelad/freespace,,,,npm
command-injection,geojson2kml,0.1.1,CVE-2020-28429,morganherlocker/geojson2kml,https://github.com/morganherlocker/geojson2kml,,,,npm
command-injection,get-npm-package-version,1.0.6,CVE-2020-7795,hoperyy/get-npm-package-version,https://github.com/hoperyy/get-npm-package-version,1.0.7,https://github.com/hoperyy/get-npm-package-version/commit/40b1cf31a0607ea66f9e30a0c3af1383b52b2dec,40b1cf31a0607ea66f9e30a0c3af1383b52b2dec,fixCommit
command-injection,git-add-remote,1.0.0,CVE-2020-7630,jonschlinkert/git-add-remote,https://github.com/jonschlinkert/git-add-remote,,,,npm
command-injection,git-dummy-commit,1.3.0,CVE-2018-3785,stevemao/git-dummy-commit,https://github.com/stevemao/git-dummy-commit,,,,npm
command-injection,git-lib,1.6.0,,joeyism/node-git-lib,https://github.com/joeyism/node-git-lib,,,,npm
command-injection,git-parse,1.0.4,CVE-2021-26543,wayfair/git-parse,https://github.com/wayfair/git-parse,1.0.5,,,npm
command-injection,git-tags-remote,1.0.2,CVE-2020-7636,sh0ji/git-tags-remote,https://github.com/sh0ji/git-tags-remote,,,,npm
command-injection,git,0.1.5,CVE-2021-23632,christkv/node-git,https://github.com/christkv/node-git,,,,npm
command-injection,gitblame,0.1.1,CVE-2020-28434,xjamundx/gitblame,https://github.com/xjamundx/gitblame,,,,npm
command-injection,giting,0.0.7,CVE-2019-10802,MangoRaft/git,https://github.com/MangoRaft/git,0.0.8,https://github.com/MangoRaft/git/commit/9be41081f547d3dcef25e7d7c957bc2a3be2dfe0,9be41081f547d3dcef25e7d7c957bc2a3be2dfe0,fixCommit
command-injection,gity,1.0.5,,mk0y/gity,https://github.com/mk0y/gity,,,,npm
command-injection,gm,1.20.0,CVE-2015-7982,aheckmann/gm,https://github.com/aheckmann/gm,1.21.1,,,npm
command-injection,google-cloudstorage-commands,0.0.1,CVE-2020-28436,samradical/google-cloudstorage-commands,https://github.com/samradical/google-cloudstorage-commands,,,,npm
command-injection,growl,1.9.0,CVE-2017-16042,visionmedia/node-growl,https://github.com/visionmedia/node-growl,1.10.0,https://github.com/tj/node-growl/commit/d71177d5331c9de4658aca62e0ac921f178b0669,d71177d5331c9de4658aca62e0ac921f178b0669,fixCommit
command-injection,gry,5.0.8,,IonicaBizau/node-gry,https://github.com/IonicaBizau/node-gry,6.0.0,,,npm
command-injection,heroku-env,0.2.0,CVE-2020-28437,brianc/node-heroku-env,https://github.com/brianc/node-heroku-env,,,,npm
command-injection,hot-formula-parser,3.0.0,CVE-2020-6836,handsontable/formula-parser,https://github.com/handsontable/formula-parser,3.0.1,https://github.com/handsontable/formula-parser/commit/396b089738d4bf30eb570a4fe6a188affa95cd5e,396b089738d4bf30eb570a4fe6a188affa95cd5e,fixCommit
command-injection,im-metadata,3.0.1,CVE-2019-10788,Turistforeningen/node-im-metadata,https://github.com/Turistforeningen/node-im-metadata,,https://github.com/Turistforeningen/node-im-metadata/commit/ea15dddbe0f65694bfde36b78dd488e90f246639,ea15dddbe0f65694bfde36b78dd488e90f246639,fixCommit
command-injection,im-resize,2.3.2,CVE-2019-10787,Turistforeningen/node-im-resize,https://github.com/Turistforeningen/node-im-resize,,https://github.com/Turistforeningen/node-im-resize/commit/de624dacf6a50e39fe3472af1414d44937ce1f03,de624dacf6a50e39fe3472af1414d44937ce1f03,fixCommit
command-injection,imagickal,5.0.1,,martinj/node-imagickal,https://github.com/martinj/node-imagickal,,,,npm
command-injection,install-package,0.4.17,CVE-2020-8178,1000ch/install-package,https://github.com/1000ch/install-package,,,,npm
command-injection,kill-by-port,0.0.1,CVE-2021-23363,GuyMograbi/kill-by-port,https://github.com/GuyMograbi/kill-by-port,0.0.2,https://github.com/GuyMograbi/kill-by-port/commit/ea5b1f377e196a4492e05ff070eba8b30b7372c4,ea5b1f377e196a4492e05ff070eba8b30b7372c4,fixCommit
command-injection,kill-port-process,0.0.1,CVE-2019-15609,hilleer/kill-port-process,https://github.com/hilleer/kill-port-process,2.2.0,,,npm
command-injection,kill-process-by-name,1.0.5,CVE-2021-23356,,,,,,
command-injection,killing,1.0.6,CVE-2021-23381,xudafeng/killing,https://github.com/xudafeng/killing,,,,npm
command-injection,killport,1.0.1,CVE-2021-23360,ssnau/killport,https://github.com/ssnau/killport,1.0.2,https://github.com/ssnau/killport/commit/bec8e371f170a12e11cd222ffc7a6e1ae9942638,bec8e371f170a12e11cd222ffc7a6e1ae9942638,fixCommit
command-injection,libnmap,0.4.11,CVE-2018-16461,jas-/node-libnmap,https://github.com/jas-/node-libnmap,0.4.16,https://github.com/jas-/node-libnmap/commit/c235b24b0342e12a5dbf502f89daabe95883b6c8,c235b24b0342e12a5dbf502f89daabe95883b6c8,fixCommit
command-injection,local-devices,2.0.0,,DylanPiercey/local-devices,https://github.com/DylanPiercey/local-devices,3.0.0,,,npm
command-injection,lsof,0.1.0,CVE-2019-10783,davglass/node-lsof,https://github.com/davglass/node-lsof,,,,npm
command-injection,lycwed-spritesheetjs,1.2.5,CVE-2021-23377,lycwed/lycwed-spritesheetjs,https://github.com/lycwed/lycwed-spritesheetjs,,,,npm
command-injection,macaddress,0.2.8,CVE-2018-13797,scravy/node-macaddress,https://github.com/scravy/node-macaddress,0.2.9,https://github.com/scravy/node-macaddress/commit/358fd594adb196a86b94ac9c691f69fe5dad2332,358fd594adb196a86b94ac9c691f69fe5dad2332,fixCommit
command-injection,macfromip,1.1.1,CVE-2020-7786,bcamarneiro/macfromip,https://github.com/bcamarneiro/macfromip,,https://github.com/bcamarneiro/macfromip/commit/1bbed8cd6f8299ad2e9d028e0ed0771340ab8391,1bbed8cd6f8299ad2e9d028e0ed0771340ab8391,fixCommit
command-injection,monorepo-build,0.1.9,CVE-2020-28423,,,,,,
command-injection,node-df,0.1.4,CVE-2019-15597,adriano-di-giovanni/node-df,https://github.com/adriano-di-giovanni/node-df,,,,npm
command-injection,node-key-sender,1.0.11,CVE-2020-7627,garimpeiro-it/node-key-sender,https://github.com/garimpeiro-it/node-key-sender,,,,npm
command-injection,node-latex-pdf,0.0.2,CVE-2020-28433,toolbuddy/node-latex-pdf,https://github.com/toolbuddy/node-latex-pdf,,,,npm
command-injection,node-mpv,0.12.2,CVE-2020-7632,00SteinsGate00/Node-MPV,https://github.com/00SteinsGate00/Node-MPV,,,,npm
command-injection,node-ps,0.0.2,CVE-2020-7785,fortruce/node-ps,https://github.com/fortruce/node-ps,,,,npm
command-injection,node-unrar,0.1.0,,scopsy/node-unrar,https://github.com/scopsy/node-unrar,,,,npm
command-injection,npm-git-publish,0.2.4-beta,,theoy/npm-git-publish,https://github.com/theoy/npm-git-publish,,,,npm
command-injection,npm-help,1.0.0,CVE-2020-28445,playmanme/npm-helper,https://github.com/playmanme/npm-helper,,,,npm
command-injection,onion-oled-js,0.0.2,CVE-2021-23377,naddeoa/onion-oled-js,https://github.com/naddeoa/onion-oled-js,,,,npm
command-injection,open,0.0.5,,pwnall/node-open,https://github.com/pwnall/node-open,6.0.0,,,npm
command-injection,pdf-image,1.0.5,CVE-2018-3757,mooz/node-pdf-image,https://github.com/mooz/node-pdf-image,,https://github.com/roest01/node-pdf-image/commit/54679496a89738443917608c2bbe2f6e5dd20e83,54679496a89738443917608c2bbe2f6e5dd20e83,fixCommit
command-injection,pdf-image,2.0.0,CVE-2020-8132,mooz/node-pdf-image,https://github.com/mooz/node-pdf-image,,,,npm
command-injection,pdfinfojs,0.3.6,CVE-2018-3746,fagbokforlaget/pdfinfojs,https://github.com/fagbokforlaget/pdfinfojs,0.4.1,,,npm
command-injection,pidusage,1.0.0,CVE-2017-16034,soyuka/pidusage,https://github.com/soyuka/pidusage,1.1.5,https://github.com/soyuka/pidusage/commit/b70eca15f7ca7f1b82a15f8a5d4bb48737f5a89d,b70eca15f7ca7f1b82a15f8a5d4bb48737f5a89d,fixCommit
command-injection,port-killer,1.0.1,CVE-2021-23359,tylerjpeterson/port-killer,https://github.com/tylerjpeterson/port-killer,,,,npm
command-injection,portkiller,1.0.2,CVE-2021-23379,indatawetrust/portkiller,https://github.com/indatawetrust/portkiller,,,,npm
command-injection,portprocesses,1.0.4,CVE-2021-23348,rrainn/PortProcesses,https://github.com/rrainn/PortProcesses,1.0.5,https://github.com/rrainn/PortProcesses/commit/86811216c9b97b01b5722f879f8c88a7aa4214e1,86811216c9b97b01b5722f879f8c88a7aa4214e1,fixCommit
command-injection,ps-kill,1.0.0,CVE-2021-23355,kraftz/ps-kill,https://github.com/kraftz/ps-kill,,,,npm
command-injection,ps-visitor,0.0.2,CVE-2021-23374,WisdomKwan/ps-visitor,https://github.com/WisdomKwan/ps-visitor,,,,npm
command-injection,ps,0.0.2,CVE-2018-16460,UmbraEngineering/ps,https://github.com/UmbraEngineering/ps,1.0.0,,,npm
command-injection,psnode,0.0.1,CVE-2021-23375,nrako/psnode,https://github.com/nrako/psnode,,,,npm
command-injection,react-dev-utils,11.0.0,CVE-2021-24033,facebook/create-react-app,https://github.com/facebook/create-react-app,11.0.4,,,npm
command-injection,roar-pidusage,1.1.6,CVE-2021-23380,Svjard/pidusage,https://github.com/Svjard/pidusage,,,,npm
command-injection,samsung-remote,1.2.5,CVE-2021-29300,natalan/samsung-remote,https://github.com/natalan/samsung-remote,1.3.5,https://github.com/natalan/samsung-remote/commit/8dff35f6fc45d17acd534417569efd17b0305539,8dff35f6fc45d17acd534417569efd17b0305539,fixCommit
command-injection,scp,0.0.3,CVE-2019-10776,ecto/node-scp,https://github.com/ecto/node-scp,,,,fixCommit
command-injection,strider-git,1.0.3,CVE-2019-10788,Strider-CD/strider-git,https://github.com/Strider-CD/strider-git,,,,fixCommit
command-injection,theme-core,0.2.5,CVE-2020-28432,drupal-pattern-lab/theme-tools,https://github.com/drupal-pattern-lab/theme-tools,,,,npm
command-injection,@thi.ng/egf,0.3.0,CVE-2021-21412,thi-ng/umbrella,https://github.com/thi-ng/umbrella,0.4.0,https://github.com/thi-ng/umbrella/commit/88f61656e5f5cfba960013b8133186389efaf243,88f61656e5f5cfba960013b8133186389efaf243,fixCommit
command-injection,total.js,3.4.6,CVE-2020-28494,totaljs/framework,https://github.com/totaljs/framework,3.4.7,https://github.com/totaljs/framework/commit/6192491ab2631e7c1d317c221f18ea613e2c18a5,6192491ab2631e7c1d317c221f18ea613e2c18a5,fixCommit
command-injection,ts-process-promises,1.0.2,CVE-2020-7784,radarsu/process-promises,https://github.com/radarsu/process-promises,,,,npm
command-injection,umount,1.1.6,CVE-2020-7628,jviotti/node-umount,https://github.com/jviotti/node-umount,,,,npm
command-injection,vboxmanage.js,1.0.6,CVE-2019-10783,danielgindi/node-vboxmanage,https://github.com/danielgindi/node-vboxmanage,,https://github.com/danielgindi/node-vboxmanage/commit/8efe421dd19c474cbdeb0908cbcc7aabfe343d5e,8efe421dd19c474cbdeb0908cbcc7aabfe343d5e,fixCommit
command-injection,wc-cmd,1.0.9,CVE-2020-28431,apolluo/wc-cmd,https://github.com/apolluo/wc-cmd,,,,npm
command-injection,whereis,0.4.0,CVE-2018-3772,vvo/node-whereis,https://github.com/vvo/node-whereis,0.4.1,https://github.com/vvo/node-whereis/commit/0f64e3780235004fb6e43bfd153ea3e0e210ee2b,0f64e3780235004fb6e43bfd153ea3e0e210ee2b,fixCommit
command-injection,wincred,1.0.2,CVE-2021-23399,rolangom/wincred,https://github.com/rolangom/wincred,,,,npm
command-injection,xopen,1.0.0,CVE-2020-28447,,,,,,
command-injection,xps,1.0.2,CVE-2019-15597,robotlolita/xps,https://github.com/robotlolita/xps,,https://github.com/sorellabs/xps/commit/768481146b8ead3811310eecc0f56e2d107cb740,768481146b8ead3811310eecc0f56e2d107cb740,fixCommit
path-traversal,11xiaoli,1.1.0,CVE-2017-16160,,,,,,
path-traversal,22lixian,1.0.0,CVE-2017-16162,,,,,,
path-traversal,@vivaxy/here,3.1.0,,vivaxy/here,https://github.com/vivaxy/here,3.2.2,https://github.com/vivaxy/here/commit/298dbab41344dfb7f95f66b1fa7b5cfb436bd4a2,298dbab41344dfb7f95f66b1fa7b5cfb436bd4a2,fixCommit
path-traversal,angular-http-server,1.0.0,,simonh1000/angular-http-server,https://github.com/simonh1000/angular-http-server,1.4.4,https://github.com/simonh1000/angular-http-server/commit/8bafc9577161469f5dea01e0b98ea9c525d063e9,8bafc9577161469f5dea01e0b98ea9c525d063e9,fixCommit
path-traversal,api-proxy,0.0.2,,,,,,,
path-traversal,sleep,^6.3.0,,erikdubbelboer/node-sleep,https://github.com/erikdubbelboer/node-sleep,,,,npm
path-traversal,asset-cache,0.0.6,,gavinuhma/node-asset-cache,https://github.com/gavinuhma/node-asset-cache,,,,npm
path-traversal,atropa-ide,0.2.2-2,,atropa/atropa-ide,https://github.com/atropa/atropa-ide,,,,npm
path-traversal,augustine,0.2.3,CVE-2017-0930,princetoad/augustine,https://github.com/princetoad/augustine,,,,npm
path-traversal,basic-static,2.0.2,,mmckelvy/basic-static,https://github.com/mmckelvy/basic-static,,,,npm
path-traversal,bitty,0.1.0,CVE-2016-10561,caspervonb/bitty,https://github.com/caspervonb/bitty,,,,npm
path-traversal,caihong,1.0.0,,,,,,,
path-traversal,canvas-designer,1.2.1,,muaz-khan/Canvas-Designer,https://github.com/muaz-khan/Canvas-Designer,,,,npm
path-traversal,caolilinode1,1.0.0,,,,,,,
path-traversal,caolilinode,1.0.0,CVE-2017-16159,,,,,,
path-traversal,crud-file-server,0.7.0,CVE-2018-3733,omphalos/crud-file-server,https://github.com/omphalos/crud-file-server,0.9.0,https://github.com/omphalos/crud-file-server/commit/4fc3b404f718abb789f4ce4272c39c7a138c7a82,4fc3b404f718abb789f4ce4272c39c7a138c7a82,fixCommit
path-traversal,cuciuci,1.1.0,CVE-2017-16122,,,,,,
path-traversal,cuiaiguang,1.0.0,,,,,,,
path-traversal,cxy,1.1.0,,,,,,,
path-traversal,cyber-js,1.0.6,CVE-2017-16093,cyber-js/node-server,https://github.com/cyber-js/node-server,,,,npm
path-traversal,cypserver,1.0.0,CVE-2017-16191,,,,,,
path-traversal,datachannel-client,1.0.2,CVE-2017-16121,muaz-khan/Reliable-Signaler,https://github.com/muaz-khan/Reliable-Signaler,,,,npm
path-traversal,dcdcdcdcdc,1.0.0,CVE-2017-16190,,,,,,
path-traversal,der-server,0.0.9,,chongzhi/der-server,https://github.com/chongzhi/der-server,,,,npm
path-traversal,dilu,0.1.3,,,,,,,
path-traversal,dylmomo,1.0.0,CVE-2017-16163,,,,,,
path-traversal,easy-node-server,1.2.1,,518yxx/easy-server,https://github.com/518yxx/easy-server,,,,npm
path-traversal,ex-http-frame,1.0.2,,,,,,,
path-traversal,express-blinker,0.0.6,,IngwiePhoenix/blinker,https://github.com/IngwiePhoenix/blinker,,,,npm
path-traversal,exxxxxxxxxxx,1.0.2,CVE-2017-16130,FySuper/eX,https://github.com/FySuper/eX,,,,npm
path-traversal,fakelearnnodejs,0.0.1,,huanghuiquan/learnNodeJS,https://github.com/huanghuiquan/learnNodeJS,,,,npm
path-traversal,fast-http-cli,0.0.8,CVE-2017-16155,cedced19/fast-http,https://github.com/cedced19/fast-http,,,,npm
path-traversal,fast-http,0.1.3,CVE-2020-7687,cedced19/fast-http,https://github.com/cedced19/fast-http,,,,npm
path-traversal,fbr-client,1.0.3,CVE-2017-16217,muaz-khan/FileBufferReader,https://github.com/muaz-khan/FileBufferReader,,,,npm
path-traversal,file-static-server,1.0.2,,pengng/file-static-server,https://github.com/pengng/file-static-server,,,,npm
path-traversal,fsk-server,0.2.1,CVE-2017-16090,,,,,,
path-traversal,gamebutler,1.0.4,,connorwalsh/GameButler,https://github.com/connorwalsh/GameButler,,,,npm
path-traversal,gaoxiaotingtingting,1.1.0,CVE-2017-16108,,,,,,
path-traversal,gaoxuyan,1.1.0,CVE-2017-16153,,,,,,
path-traversal,getstats,1.0.6,,muaz-khan/getStats,https://github.com/muaz-khan/getStats,,,,npm
path-traversal,gfm-srv,1.1.2,,nim579/gfm-srv,https://github.com/nim579/gfm-srv,,,,npm
path-traversal,glance,3.0.0,CVE-2018-3715,jarofghosts/glance,https://github.com/jarofghosts/glance,3.0.4,https://github.com/jarofghosts/glance/commit/8cfd88e44ebd3f07e3a2eaf376a3e758b6c4ca19,8cfd88e44ebd3f07e3a2eaf376a3e758b6c4ca19,fixCommit
path-traversal,goserv,1.0.0,CVE-2017-16133,ablankenship10/goserv,https://github.com/ablankenship10/goserv,,,,npm
path-traversal,gyfserver,1.0.0,,,,,,,
path-traversal,hangersteak,0.2.2,,fugroup/hangersteak,https://github.com/fugroup/hangersteak,0.2.5,https://github.com/eldoy/hangersteak/commit/9e853cced065c5a98f242c7ac75438d035f63532,9e853cced065c5a98f242c7ac75438d035f63532,fixCommit
path-traversal,hdsdhhksjd,1.0.0,,,,,,,
path-traversal,hftp,0.0.6,CVE-2017-16039,ruanjf/hftp,https://github.com/ruanjf/hftp,,,,npm
path-traversal,hostr,2.0.0,CVE-2017-16029,henrytseng/hostr,https://github.com/henrytseng/hostr,2.3.6,https://github.com/henrytseng/hostr/commit/789a00047459fd80b6f0a9701a1378a47fb73ba8,789a00047459fd80b6f0a9701a1378a47fb73ba8,fixCommit
path-traversal,http-file-server,0.2.6,CVE-2019-5447,unclechu/node-http-file-server,https://github.com/unclechu/node-http-file-server,,,,npm
path-traversal,http-live-simulator,1.0.0,CVE-2018-16479,prahladyeri/http-live-simulator,https://github.com/prahladyeri/http-live-simulator,1.0.7,,,npm
path-traversal,httpea,3.0.4,,imagentleman/httpea,https://github.com/imagentleman/httpea,,,,npm
path-traversal,infraserver,0.0.1,CVE-2017-16142,xuemen/infra,https://github.com/xuemen/infra,,,,npm
path-traversal,intsol-package,1.0.0,CVE-2017-16178,,,,,,
path-traversal,isv-http,0.0.9,,,,,,,
path-traversal,lander,1.0.0,,ikobe/lander,https://github.com/ikobe/lander,,,,npm
path-traversal,lessindex,1.0.0,CVE-2017-16211,,,,,,
path-traversal,lihuini,1.0.0,,,,,,,
